Strike,CE LTP,CE OI,CE Volume,CE IV,CE Delta,CE Gamma,CE Vega,PE LTP,PE OI,PE Volume,PE IV,PE Delta,PE Gamma,PE Vega,timestamp,Max Pain
13550,374.75,1440,0,0.0,0.0,0.0,0.0,37.65,31080,48000,16.68544832638044,-0.13504,0.0004,7.06071,2026-01-08 08:19,34761
13575,543.05,2400,0,0.0,0.0,0.0,0.0,41.55,8400,17520,16.711314657361836,-0.14604,0.00042,7.44637,2026-01-08 08:19,24461
13600,552.0,36000,11880,13.964996407885222,0.88432,0.00043,6.33774,43.0,601200,1268520,16.382106606045348,-0.15258,0.00044,7.66742,2026-01-08 08:19,14347
13625,546.0,3480,120,16.093036490754166,0.83985,0.00047,7.91585,46.35,15600,16560,16.279842595906445,-0.16283,0.00046,8.00217,2026-01-08 08:19,5132
13650,523.9,10560,480,15.899030443372322,0.83039,0.00049,8.21584,52.3,31800,30840,16.459030036901375,-0.17763,0.00049,8.46072,2026-01-08 08:19,-3318
13675,503.8,3720,720,15.916377521023762,0.81727,0.00051,8.61259,56.0,12960,28440,16.33064949739654,-0.18862,0.00051,8.78375,2026-01-08 08:19,-11395
13700,465.15,172200,27360,13.71367536823615,0.83825,0.00055,7.96748,59.5,850560,2796360,16.153234702798265,-0.1995,0.00053,9.08909,2026-01-08 08:19,-19702
13725,440.3,9240,1800,13.183908311148759,0.83296,0.00058,8.13535,63.2,24000,42240,15.972697936471308,-0.21094,0.00056,9.39511,2026-01-08 08:19,-22617
13750,429.2,18240,840,14.225480506809637,0.80017,0.0006,9.09797,69.25,65760,103440,16.008612741758622,-0.22593,0.00058,9.77414,2026-01-08 08:19,-28144
13775,421.75,9240,1800,15.458411047252518,0.76639,0.00061,9.95885,75.25,16920,19560,15.999788816080782,-0.24083,0.0006,10.12672,2026-01-08 08:19,-33388
13800,385.4,290040,115320,13.687872743161314,0.7762,0.00067,9.72175,79.6,581400,880440,15.796222104915111,-0.25379,0.00062,10.41451,2026-01-08 08:19,-38632
13825,365.8,7440,8760,13.61305763133743,0.7599,0.0007,10.11016,88.1,17520,29640,15.953232274485863,-0.27178,0.00064,10.78603,2026-01-08 08:19,-35409
13850,354.6,25560,4440,14.293468599254403,0.73213,0.00071,10.708,93.55,42480,109800,15.788588983578519,-0.28641,0.00066,11.06441,2026-01-08 08:19,-38556
13875,327.0,11280,3960,13.38934621553785,0.72598,0.00077,10.82994,99.1,18960,55080,15.60358413271174,-0.30146,0.00069,11.32963,2026-01-08 08:19,-41143
13900,315.65,188160,348240,13.939732953202919,0.69931,0.00077,11.31667,107.0,339600,989640,15.59207329292202,-0.31894,0.0007,11.61118,2026-01-08 08:19,-43981
13925,297.0,13560,43800,13.78573469304047,0.68138,0.0008,11.60637,114.45,27360,143400,15.505244703862928,-0.33614,0.00072,11.8611,2026-01-08 08:19,-43376
13950,283.15,39240,217320,14.000012250216226,0.65889,0.00081,11.92826,121.95,54480,432840,15.387981050949934,-0.35361,0.00074,12.08788,2026-01-08 08:19,-44884
13975,262.2,9240,182040,13.578987912726062,0.64213,0.00085,12.13905,130.8,37080,346200,15.346420890503607,-0.37218,0.00076,12.29967,2026-01-08 08:19,-45801
14000,248.55,828360,3023760,13.720812745352836,0.6196,0.00085,12.38392,140.15,846720,3421920,15.30787044125304,-0.39114,0.00077,12.4853,2026-01-08 08:19,-47291
14025,235.5,19800,437640,13.862703419985753,0.59716,0.00086,12.58462,149.6,40680,610440,15.239858296498882,-0.41028,0.00078,12.64184,2026-01-08 08:19,-35629
14050,221.0,309360,974880,13.844581786715446,0.57561,0.00087,12.73755,161.25,200640,1000800,15.30708952604653,-0.43027,0.00079,12.77259,2026-01-08 08:19,-32680
14075,205.6,27000,272160,13.71448150383379,0.55415,0.00089,12.85155,171.5,14400,143640,15.226008428689255,-0.44988,0.0008,12.86873,2026-01-08 08:19,-24712
14100,192.6,512520,3090120,13.729247411348238,0.53195,0.00089,12.92961,182.9,206640,1030920,15.196351711870362,-0.46984,0.00081,12.93415,2026-01-08 08:19,-19934
14125,179.35,22800,120960,13.6819605491746,0.50973,0.0009,12.96738,195.1,8400,38640,15.19007369392794,-0.48992,0.00081,12.96709,2026-01-08 08:19,-7575
14150,165.85,25320,176400,13.572747654326669,0.48724,0.0009,12.9646,205.05,13440,45480,14.971775615060942,-0.51034,0.00082,12.96688,2026-01-08 08:19,-985
14175,155.0,13320,55320,13.625135367287506,0.46504,0.0009,12.9214,222.95,5640,4200,15.32852945234058,-0.5296,0.0008,12.93551,2026-01-08 08:19,5601
14200,143.2,443040,1775640,13.561121927808642,0.44257,0.0009,12.83658,232.0,98400,236760,14.962201583627257,-0.55087,0.00081,12.86566,2026-01-08 08:19,12172
14225,133.0,10560,43080,13.578811232230164,0.42065,0.00089,12.71381,253.6,2760,3240,15.534735426200527,-0.5678,0.00078,12.78345,2026-01-08 08:19,24077
14250,121.0,25320,120480,13.410397836556431,0.39754,0.00088,12.54102,260.85,1440,1320,14.945248041746975,-0.59083,0.0008,12.63355,2026-01-08 08:19,32024
14275,113.55,24000,40680,13.562011003509566,0.37739,0.00086,12.3537,284.35,1200,720,15.6042226551761,-0.60528,0.00076,12.51687,2026-01-08 08:19,40237
14300,101.15,313440,1168920,13.26704172699732,0.35309,0.00086,12.08152,290.0,33120,54000,14.793615486941025,-0.63109,0.00078,12.26454,2026-01-08 08:19,48482
14325,91.5,12480,63120,13.14754592174948,0.33065,0.00085,11.78426,1039.55,0,0,71.95772901285225,-0.49983,0.00017,12.97123,2026-01-08 08:19,59565
14350,334.05,120,0,33.3015917586675,0.43523,0.00036,12.79989,336.9,840,240,15.967150433078311,-0.65616,0.00071,11.96437,2026-01-08 08:19,68583
14375,283.25,0,0,30.090373768529343,0.41554,0.0004,12.67946,415.0,1080,0,21.052890132788537,-0.6294,0.00055,12.28271,2026-01-08 08:19,77466
14400,68.0,517680,1071360,12.972946533715593,0.26816,0.00078,10.71376,353.15,2640,1440,14.384479400315492,-0.71042,0.00073,11.12217,2026-01-08 08:19,86330
14425,60.95,14640,38880,12.88998311261054,0.24802,0.00076,10.28861,1110.45,0,0,73.0217483432921,-0.51529,0.00017,12.96171,2026-01-08 08:19,99968
14450,55.65,22560,87480,12.931922431278975,0.23077,0.00072,9.89139,1128.5,0,0,73.29385414623535,-0.51905,0.00017,12.95645,2026-01-08 08:19,110304
14475,256.7,0,0,30.916719001566197,0.38108,0.00038,12.3906,1146.7,0,0,73.57016436469176,-0.52277,0.00017,12.9501,2026-01-08 08:19,120732
14500,43.8,846960,1893600,12.748164020577782,0.19367,0.00066,8.92709,433.0,17760,14520,14.868370348038725,-0.76933,0.00063,9.88898,2026-01-08 08:19,131035
12750,1057.3,0,0,0.0,0.0,0.0,0.0,3.75,2640,1320,20.774371102512852,-0.01537,6e-05,1.2572,2026-01-08 08:25,520865
12775,1040.2,0,0,0.0,0.0,0.0,0.0,4.3,120,720,20.844436837825288,-0.01731,6e-05,1.39215,2026-01-08 08:25,501915
12800,1023.25,0,0,0.0,0.0,0.0,0.0,4.35,279000,116760,20.53174465854263,-0.01773,7e-05,1.42093,2026-01-08 08:25,482965
12825,1006.45,0,0,0.0,0.0,0.0,0.0,8.25,480,0,22.365189414731624,-0.02891,9e-05,2.14558,2026-01-08 08:25,464592
12850,989.8,0,0,0.0,0.0,0.0,0.0,5.65,8640,12720,20.65239915682977,-0.02224,8e-05,1.72251,2026-01-08 08:25,446341
12875,973.3,0,0,0.0,0.0,0.0,0.0,5.7,600,13560,20.32145363072643,-0.02275,8e-05,1.75523,2026-01-08 08:25,428108
12900,957.0,0,0,0.0,0.0,0.0,0.0,5.9,97200,75360,20.072669112616037,-0.02371,9e-05,1.81769,2026-01-08 08:25,409880
12925,940.85,0,0,0.0,0.0,0.0,0.0,6.65,240,120,20.103119968060078,-0.02631,9e-05,1.9836,2026-01-08 08:25,391838
12950,924.85,0,0,0.0,0.0,0.0,0.0,7.15,2040,1200,19.97907875522399,-0.0282,0.0001,2.10164,2026-01-08 08:25,373854
12975,909.0,0,0,0.0,0.0,0.0,0.0,6.9,960,1440,19.489766022100532,-0.02795,0.0001,2.08572,2026-01-08 08:25,355874
13000,1111.15,46320,240,0.0,0.0,0.0,0.0,7.55,520800,731760,19.419391245156163,-0.03034,0.00011,2.23321,2026-01-08 08:25,337897
13025,877.8,0,0,0.0,0.0,0.0,0.0,7.6,2040,1680,19.06758639188941,-0.03102,0.00011,2.27438,2026-01-08 08:25,326092
13050,862.45,0,0,0.0,0.0,0.0,0.0,8.2,4080,8640,18.94728496053159,-0.03334,0.00012,2.41386,2026-01-08 08:25,309537
13075,847.3,0,0,0.0,0.0,0.0,0.0,9.45,1440,4200,19.05801962516068,-0.03753,0.00013,2.66033,2026-01-08 08:25,292991
13100,832.25,0,0,0.0,0.0,0.0,0.0,9.35,339960,482880,18.63475192118877,-0.03793,0.00014,2.68344,2026-01-08 08:25,276450
13125,817.4,0,0,0.0,0.0,0.0,0.0,10.0,10680,12000,18.48277635444829,-0.04051,0.00014,2.83064,2026-01-08 08:25,260442
13150,802.75,0,0,0.0,0.0,0.0,0.0,11.0,8640,18720,18.431353932003006,-0.0441,0.00016,3.03219,2026-01-08 08:25,244769
13175,788.2,0,0,0.0,0.0,0.0,0.0,11.3,4200,6120,18.13228830702834,-0.04579,0.00016,3.1254,2026-01-08 08:25,229118
13200,821.5,1200,0,0.0,0.0,0.0,0.0,12.0,382920,557040,17.951273500614732,-0.04865,0.00017,3.28103,2026-01-08 08:25,213482
13225,759.7,0,0,0.0,0.0,0.0,0.0,14.6,2640,5280,18.28830593734588,-0.05665,0.00019,3.70214,2026-01-08 08:25,198450
13250,745.7,0,0,0.0,0.0,0.0,0.0,14.6,85440,72840,17.87394817449153,-0.05779,0.0002,3.76063,2026-01-08 08:25,183783
13275,731.85,0,0,0.0,0.0,0.0,0.0,14.75,5040,9240,17.497881895102637,-0.05938,0.00021,3.84175,2026-01-08 08:25,169207
13300,820.0,2400,360,0.0,0.0,0.0,0.0,16.7,407760,448680,17.564555074435518,-0.06579,0.00022,4.16117,2026-01-08 08:25,154762
13325,704.65,0,0,0.0,0.0,0.0,0.0,19.9,4080,10080,17.862448938590163,-0.07521,0.00024,4.61248,2026-01-08 08:25,140866
13350,691.3,0,0,0.0,0.0,0.0,0.0,19.2,54240,29760,17.273189300127296,-0.0751,0.00025,4.6074,2026-01-08 08:25,127455
13375,678.15,0,0,0.0,0.0,0.0,0.0,21.2,4680,11520,17.252503992446645,-0.08172,0.00027,4.91193,2026-01-08 08:25,114085
13400,732.25,4200,1200,13.30074238504165,0.95876,0.0002,2.87217,23.3,436680,740640,17.217873729915404,-0.0886,0.00029,5.21859,2026-01-08 08:25,100820
13425,652.3,0,0,0.0,0.0,0.0,0.0,25.95,1800,11280,17.250799155040873,-0.09676,0.00031,5.57009,2026-01-08 08:25,87957
13450,480.0,1080,0,0.0,0.0,0.0,0.0,26.8,21840,59760,16.935637908878086,-0.10094,0.00032,5.74515,2026-01-08 08:25,75804
13475,627.1,0,0,0.0,0.0,0.0,0.0,532.2,0,0,64.50909470914426,-0.3475,0.00018,12.01154,2026-01-08 08:25,63707
13500,636.85,90360,39840,12.911501557278024,0.9381,0.00029,3.96876,31.75,613080,1782600,16.798916531208512,-0.11686,0.00036,6.38341,2026-01-08 08:25,51616
13525,631.35,120,120,16.156676632491813,0.88242,0.00038,6.41135,35.4,5520,19920,16.861900721615616,-0.12733,0.00038,6.7799,2026-01-08 08:25,45092
13550,374.75,1440,0,0.0,0.0,0.0,0.0,37.65,31080,48000,16.68544832638044,-0.13504,0.0004,7.06071,2026-01-08 08:25,34761
13575,543.05,2400,0,0.0,0.0,0.0,0.0,41.55,8400,17520,16.711314657361836,-0.14604,0.00042,7.44637,2026-01-08 08:25,24461
13600,552.0,36000,11880,13.964996407885222,0.88432,0.00043,6.33774,43.0,601200,1268520,16.382106606045348,-0.15258,0.00044,7.66742,2026-01-08 08:25,14347
13625,546.0,3480,120,16.093036490754166,0.83985,0.00047,7.91585,46.35,15600,16560,16.279842595906445,-0.16283,0.00046,8.00217,2026-01-08 08:25,5132
13650,523.9,10560,480,15.899030443372322,0.83039,0.00049,8.21584,52.3,31800,30840,16.459030036901375,-0.17763,0.00049,8.46072,2026-01-08 08:25,-3318
13675,503.8,3720,720,15.916377521023762,0.81727,0.00051,8.61259,56.0,12960,28440,16.33064949739654,-0.18862,0.00051,8.78375,2026-01-08 08:25,-11395
13700,465.15,172200,27360,13.71367536823615,0.83825,0.00055,7.96748,59.5,850560,2796360,16.153234702798265,-0.1995,0.00053,9.08909,2026-01-08 08:25,-19702
13725,440.3,9240,1800,13.183908311148759,0.83296,0.00058,8.13535,63.2,24000,42240,15.972697936471308,-0.21094,0.00056,9.39511,2026-01-08 08:25,-22617
13750,429.2,18240,840,14.225480506809637,0.80017,0.0006,9.09797,69.25,65760,103440,16.008612741758622,-0.22593,0.00058,9.77414,2026-01-08 08:25,-28144
13775,421.75,9240,1800,15.458411047252518,0.76639,0.00061,9.95885,75.25,16920,19560,15.999788816080782,-0.24083,0.0006,10.12672,2026-01-08 08:25,-33388
13800,385.4,290040,115320,13.687872743161314,0.7762,0.00067,9.72175,79.6,581400,880440,15.796222104915111,-0.25379,0.00062,10.41451,2026-01-08 08:25,-38632
13825,365.8,7440,8760,13.61305763133743,0.7599,0.0007,10.11016,88.1,17520,29640,15.953232274485863,-0.27178,0.00064,10.78603,2026-01-08 08:25,-35409
13850,354.6,25560,4440,14.293468599254403,0.73213,0.00071,10.708,93.55,42480,109800,15.788588983578519,-0.28641,0.00066,11.06441,2026-01-08 08:25,-38556
13875,327.0,11280,3960,13.38934621553785,0.72598,0.00077,10.82994,99.1,18960,55080,15.60358413271174,-0.30146,0.00069,11.32963,2026-01-08 08:25,-41143
13900,315.65,188160,348240,13.939732953202919,0.69931,0.00077,11.31667,107.0,339600,989640,15.59207329292202,-0.31894,0.0007,11.61118,2026-01-08 08:25,-43981
13925,297.0,13560,43800,13.78573469304047,0.68138,0.0008,11.60637,114.45,27360,143400,15.505244703862928,-0.33614,0.00072,11.8611,2026-01-08 08:25,-43376
13950,283.15,39240,217320,14.000012250216226,0.65889,0.00081,11.92826,121.95,54480,432840,15.387981050949934,-0.35361,0.00074,12.08788,2026-01-08 08:25,-44884
13975,262.2,9240,182040,13.578987912726062,0.64213,0.00085,12.13905,130.8,37080,346200,15.346420890503607,-0.37218,0.00076,12.29967,2026-01-08 08:25,-45801
14000,248.55,828360,3023760,13.720812745352836,0.6196,0.00085,12.38392,140.15,846720,3421920,15.30787044125304,-0.39114,0.00077,12.4853,2026-01-08 08:25,-47291
14025,235.5,19800,437640,13.862703419985753,0.59716,0.00086,12.58462,149.6,40680,610440,15.239858296498882,-0.41028,0.00078,12.64184,2026-01-08 08:25,-35629
14050,221.0,309360,974880,13.844581786715446,0.57561,0.00087,12.73755,161.25,200640,1000800,15.30708952604653,-0.43027,0.00079,12.77259,2026-01-08 08:25,-32680
14075,205.6,27000,272160,13.71448150383379,0.55415,0.00089,12.85155,171.5,14400,143640,15.226008428689255,-0.44988,0.0008,12.86873,2026-01-08 08:25,-24712
14100,192.6,512520,3090120,13.729247411348238,0.53195,0.00089,12.92961,182.9,206640,1030920,15.196351711870362,-0.46984,0.00081,12.93415,2026-01-08 08:25,-19934
14125,179.35,22800,120960,13.6819605491746,0.50973,0.0009,12.96738,195.1,8400,38640,15.19007369392794,-0.48992,0.00081,12.96709,2026-01-08 08:25,-7575
14150,165.85,25320,176400,13.572747654326669,0.48724,0.0009,12.9646,205.05,13440,45480,14.971775615060942,-0.51034,0.00082,12.96688,2026-01-08 08:25,-985
14175,155.0,13320,55320,13.625135367287506,0.46504,0.0009,12.9214,222.95,5640,4200,15.32852945234058,-0.5296,0.0008,12.93551,2026-01-08 08:25,5601
14200,143.2,443040,1775640,13.561121927808642,0.44257,0.0009,12.83658,232.0,98400,236760,14.962201583627257,-0.55087,0.00081,12.86566,2026-01-08 08:25,12172
14225,133.0,10560,43080,13.578811232230164,0.42065,0.00089,12.71381,253.6,2760,3240,15.534735426200527,-0.5678,0.00078,12.78345,2026-01-08 08:25,24077
14250,121.0,25320,120480,13.410397836556431,0.39754,0.00088,12.54102,260.85,1440,1320,14.945248041746975,-0.59083,0.0008,12.63355,2026-01-08 08:25,32024
14275,113.55,24000,40680,13.562011003509566,0.37739,0.00086,12.3537,284.35,1200,720,15.6042226551761,-0.60528,0.00076,12.51687,2026-01-08 08:25,40237
14300,101.15,313440,1168920,13.26704172699732,0.35309,0.00086,12.08152,290.0,33120,54000,14.793615486941025,-0.63109,0.00078,12.26454,2026-01-08 08:25,48482
14325,91.5,12480,63120,13.14754592174948,0.33065,0.00085,11.78426,1039.55,0,0,71.95772901285225,-0.49983,0.00017,12.97123,2026-01-08 08:25,59565
14350,334.05,120,0,33.3015917586675,0.43523,0.00036,12.79989,336.9,840,240,15.967150433078311,-0.65616,0.00071,11.96437,2026-01-08 08:25,68583
14375,283.25,0,0,30.090373768529343,0.41554,0.0004,12.67946,415.0,1080,0,21.052890132788537,-0.6294,0.00055,12.28271,2026-01-08 08:25,77466
14400,68.0,517680,1071360,12.972946533715593,0.26816,0.00078,10.71376,353.15,2640,1440,14.384479400315492,-0.71042,0.00073,11.12217,2026-01-08 08:25,86330
14425,60.95,14640,38880,12.88998311261054,0.24802,0.00076,10.28861,1110.45,0,0,73.0217483432921,-0.51529,0.00017,12.96171,2026-01-08 08:25,99968
14450,55.65,22560,87480,12.931922431278975,0.23077,0.00072,9.89139,1128.5,0,0,73.29385414623535,-0.51905,0.00017,12.95645,2026-01-08 08:25,110304
14475,256.7,0,0,30.916719001566197,0.38108,0.00038,12.3906,1146.7,0,0,73.57016436469176,-0.52277,0.00017,12.9501,2026-01-08 08:25,120732
14500,43.8,846960,1893600,12.748164020577782,0.19367,0.00066,8.92709,433.0,17760,14520,14.868370348038725,-0.76933,0.00063,9.88898,2026-01-08 08:25,131035
12750,1057.3,0,0,0.0,0.0,0.0,0.0,3.75,2640,1320,20.774371102512852,-0.01537,6e-05,1.2572,2026-01-08 08:31,520865
12775,1040.2,0,0,0.0,0.0,0.0,0.0,4.3,120,720,20.844436837825288,-0.01731,6e-05,1.39215,2026-01-08 08:31,501915
12800,1023.25,0,0,0.0,0.0,0.0,0.0,4.35,279000,116760,20.53174465854263,-0.01773,7e-05,1.42093,2026-01-08 08:31,482965
12825,1006.45,0,0,0.0,0.0,0.0,0.0,8.25,480,0,22.365189414731624,-0.02891,9e-05,2.14558,2026-01-08 08:31,464592
12850,989.8,0,0,0.0,0.0,0.0,0.0,5.65,8640,12720,20.65239915682977,-0.02224,8e-05,1.72251,2026-01-08 08:31,446341
12875,973.3,0,0,0.0,0.0,0.0,0.0,5.7,600,13560,20.32145363072643,-0.02275,8e-05,1.75523,2026-01-08 08:31,428108
12900,957.0,0,0,0.0,0.0,0.0,0.0,5.9,97200,75360,20.072669112616037,-0.02371,9e-05,1.81769,2026-01-08 08:31,409880
12925,940.85,0,0,0.0,0.0,0.0,0.0,6.65,240,120,20.103119968060078,-0.02631,9e-05,1.9836,2026-01-08 08:31,391838
12950,924.85,0,0,0.0,0.0,0.0,0.0,7.15,2040,1200,19.97907875522399,-0.0282,0.0001,2.10164,2026-01-08 08:31,373854
12975,909.0,0,0,0.0,0.0,0.0,0.0,6.9,960,1440,19.489766022100532,-0.02795,0.0001,2.08572,2026-01-08 08:31,355874
13000,1111.15,46320,240,0.0,0.0,0.0,0.0,7.55,520800,731760,19.419391245156163,-0.03034,0.00011,2.23321,2026-01-08 08:31,337897
13025,877.8,0,0,0.0,0.0,0.0,0.0,7.6,2040,1680,19.06758639188941,-0.03102,0.00011,2.27438,2026-01-08 08:31,326092
13050,862.45,0,0,0.0,0.0,0.0,0.0,8.2,4080,8640,18.94728496053159,-0.03334,0.00012,2.41386,2026-01-08 08:31,309537
13075,847.3,0,0,0.0,0.0,0.0,0.0,9.45,1440,4200,19.05801962516068,-0.03753,0.00013,2.66033,2026-01-08 08:31,292991
13100,832.25,0,0,0.0,0.0,0.0,0.0,9.35,339960,482880,18.63475192118877,-0.03793,0.00014,2.68344,2026-01-08 08:31,276450
13125,817.4,0,0,0.0,0.0,0.0,0.0,10.0,10680,12000,18.48277635444829,-0.04051,0.00014,2.83064,2026-01-08 08:31,260442
13150,802.75,0,0,0.0,0.0,0.0,0.0,11.0,8640,18720,18.431353932003006,-0.0441,0.00016,3.03219,2026-01-08 08:31,244769
13175,788.2,0,0,0.0,0.0,0.0,0.0,11.3,4200,6120,18.13228830702834,-0.04579,0.00016,3.1254,2026-01-08 08:31,229118
13200,821.5,1200,0,0.0,0.0,0.0,0.0,12.0,382920,557040,17.951273500614732,-0.04865,0.00017,3.28103,2026-01-08 08:31,213482
13225,759.7,0,0,0.0,0.0,0.0,0.0,14.6,2640,5280,18.28830593734588,-0.05665,0.00019,3.70214,2026-01-08 08:31,198450
13250,745.7,0,0,0.0,0.0,0.0,0.0,14.6,85440,72840,17.87394817449153,-0.05779,0.0002,3.76063,2026-01-08 08:31,183783
13275,731.85,0,0,0.0,0.0,0.0,0.0,14.75,5040,9240,17.497881895102637,-0.05938,0.00021,3.84175,2026-01-08 08:31,169207
13300,820.0,2400,360,0.0,0.0,0.0,0.0,16.7,407760,448680,17.564555074435518,-0.06579,0.00022,4.16117,2026-01-08 08:31,154762
13325,704.65,0,0,0.0,0.0,0.0,0.0,19.9,4080,10080,17.862448938590163,-0.07521,0.00024,4.61248,2026-01-08 08:31,140866
13350,691.3,0,0,0.0,0.0,0.0,0.0,19.2,54240,29760,17.273189300127296,-0.0751,0.00025,4.6074,2026-01-08 08:31,127455
13375,678.15,0,0,0.0,0.0,0.0,0.0,21.2,4680,11520,17.252503992446645,-0.08172,0.00027,4.91193,2026-01-08 08:31,114085
13400,732.25,4200,1200,13.30074238504165,0.95876,0.0002,2.87217,23.3,436680,740640,17.217873729915404,-0.0886,0.00029,5.21859,2026-01-08 08:31,100820
13425,652.3,0,0,0.0,0.0,0.0,0.0,25.95,1800,11280,17.250799155040873,-0.09676,0.00031,5.57009,2026-01-08 08:31,87957
13450,480.0,1080,0,0.0,0.0,0.0,0.0,26.8,21840,59760,16.935637908878086,-0.10094,0.00032,5.74515,2026-01-08 08:31,75804
13475,627.1,0,0,0.0,0.0,0.0,0.0,532.2,0,0,64.50909470914426,-0.3475,0.00018,12.01154,2026-01-08 08:31,63707
13500,636.85,90360,39840,12.911501557278024,0.9381,0.00029,3.96876,31.75,613080,1782600,16.798916531208512,-0.11686,0.00036,6.38341,2026-01-08 08:31,51616
13525,631.35,120,120,16.156676632491813,0.88242,0.00038,6.41135,35.4,5520,19920,16.861900721615616,-0.12733,0.00038,6.7799,2026-01-08 08:31,45092
13550,374.75,1440,0,0.0,0.0,0.0,0.0,37.65,31080,48000,16.68544832638044,-0.13504,0.0004,7.06071,2026-01-08 08:31,34761
13575,543.05,2400,0,0.0,0.0,0.0,0.0,41.55,8400,17520,16.711314657361836,-0.14604,0.00042,7.44637,2026-01-08 08:31,24461
13600,552.0,36000,11880,13.964996407885222,0.88432,0.00043,6.33774,43.0,601200,1268520,16.382106606045348,-0.15258,0.00044,7.66742,2026-01-08 08:31,14347
13625,546.0,3480,120,16.093036490754166,0.83985,0.00047,7.91585,46.35,15600,16560,16.279842595906445,-0.16283,0.00046,8.00217,2026-01-08 08:31,5132
13650,523.9,10560,480,15.899030443372322,0.83039,0.00049,8.21584,52.3,31800,30840,16.459030036901375,-0.17763,0.00049,8.46072,2026-01-08 08:31,-3318
13675,503.8,3720,720,15.916377521023762,0.81727,0.00051,8.61259,56.0,12960,28440,16.33064949739654,-0.18862,0.00051,8.78375,2026-01-08 08:31,-11395
13700,465.15,172200,27360,13.71367536823615,0.83825,0.00055,7.96748,59.5,850560,2796360,16.153234702798265,-0.1995,0.00053,9.08909,2026-01-08 08:31,-19702
13725,440.3,9240,1800,13.183908311148759,0.83296,0.00058,8.13535,63.2,24000,42240,15.972697936471308,-0.21094,0.00056,9.39511,2026-01-08 08:31,-22617
13750,429.2,18240,840,14.225480506809637,0.80017,0.0006,9.09797,69.25,65760,103440,16.008612741758622,-0.22593,0.00058,9.77414,2026-01-08 08:31,-28144
13775,421.75,9240,1800,15.458411047252518,0.76639,0.00061,9.95885,75.25,16920,19560,15.999788816080782,-0.24083,0.0006,10.12672,2026-01-08 08:31,-33388
13800,385.4,290040,115320,13.687872743161314,0.7762,0.00067,9.72175,79.6,581400,880440,15.796222104915111,-0.25379,0.00062,10.41451,2026-01-08 08:31,-38632
13825,365.8,7440,8760,13.61305763133743,0.7599,0.0007,10.11016,88.1,17520,29640,15.953232274485863,-0.27178,0.00064,10.78603,2026-01-08 08:31,-35409
13850,354.6,25560,4440,14.293468599254403,0.73213,0.00071,10.708,93.55,42480,109800,15.788588983578519,-0.28641,0.00066,11.06441,2026-01-08 08:31,-38556
13875,327.0,11280,3960,13.38934621553785,0.72598,0.00077,10.82994,99.1,18960,55080,15.60358413271174,-0.30146,0.00069,11.32963,2026-01-08 08:31,-41143
13900,315.65,188160,348240,13.939732953202919,0.69931,0.00077,11.31667,107.0,339600,989640,15.59207329292202,-0.31894,0.0007,11.61118,2026-01-08 08:31,-43981
13925,297.0,13560,43800,13.78573469304047,0.68138,0.0008,11.60637,114.45,27360,143400,15.505244703862928,-0.33614,0.00072,11.8611,2026-01-08 08:31,-43376
13950,283.15,39240,217320,14.000012250216226,0.65889,0.00081,11.92826,121.95,54480,432840,15.387981050949934,-0.35361,0.00074,12.08788,2026-01-08 08:31,-44884
13975,262.2,9240,182040,13.578987912726062,0.64213,0.00085,12.13905,130.8,37080,346200,15.346420890503607,-0.37218,0.00076,12.29967,2026-01-08 08:31,-45801
14000,248.55,828360,3023760,13.720812745352836,0.6196,0.00085,12.38392,140.15,846720,3421920,15.30787044125304,-0.39114,0.00077,12.4853,2026-01-08 08:31,-47291
14025,235.5,19800,437640,13.862703419985753,0.59716,0.00086,12.58462,149.6,40680,610440,15.239858296498882,-0.41028,0.00078,12.64184,2026-01-08 08:31,-35629
14050,221.0,309360,974880,13.844581786715446,0.57561,0.00087,12.73755,161.25,200640,1000800,15.30708952604653,-0.43027,0.00079,12.77259,2026-01-08 08:31,-32680
14075,205.6,27000,272160,13.71448150383379,0.55415,0.00089,12.85155,171.5,14400,143640,15.226008428689255,-0.44988,0.0008,12.86873,2026-01-08 08:31,-24712
14100,192.6,512520,3090120,13.729247411348238,0.53195,0.00089,12.92961,182.9,206640,1030920,15.196351711870362,-0.46984,0.00081,12.93415,2026-01-08 08:31,-19934
14125,179.35,22800,120960,13.6819605491746,0.50973,0.0009,12.96738,195.1,8400,38640,15.19007369392794,-0.48992,0.00081,12.96709,2026-01-08 08:31,-7575
14150,165.85,25320,176400,13.572747654326669,0.48724,0.0009,12.9646,205.05,13440,45480,14.971775615060942,-0.51034,0.00082,12.96688,2026-01-08 08:31,-985
14175,155.0,13320,55320,13.625135367287506,0.46504,0.0009,12.9214,222.95,5640,4200,15.32852945234058,-0.5296,0.0008,12.93551,2026-01-08 08:31,5601
14200,143.2,443040,1775640,13.561121927808642,0.44257,0.0009,12.83658,232.0,98400,236760,14.962201583627257,-0.55087,0.00081,12.86566,2026-01-08 08:31,12172
14225,133.0,10560,43080,13.578811232230164,0.42065,0.00089,12.71381,253.6,2760,3240,15.534735426200527,-0.5678,0.00078,12.78345,2026-01-08 08:31,24077
14250,121.0,25320,120480,13.410397836556431,0.39754,0.00088,12.54102,260.85,1440,1320,14.945248041746975,-0.59083,0.0008,12.63355,2026-01-08 08:31,32024
